Year,State,Value
2017,KENTUCKY,"3,755"
2017,KENTUCKY,570
2017,KENTUCKY,"6,621"
2017,KENTUCKY, (D)
2017,KENTUCKY,"1,173"
2017,KENTUCKY,"1,455"
2017,KENTUCKY,"4,973"
2017,KENTUCKY,"1,685"
2017,KENTUCKY,512
2017,KENTUCKY,"1,875"
2017,KENTUCKY,"1,390"
2017,KENTUCKY,"4,355"
2017,KENTUCKY, (D)
2017,KENTUCKY,"2,451"
2017,KENTUCKY,"3,931"
2017,KENTUCKY, (D)
2017,KENTUCKY,"3,321"
2017,KENTUCKY,"1,395"
2017,KENTUCKY,"1,360"
2017,KENTUCKY,"1,844"
2017,KENTUCKY, (D)
2017,KENTUCKY,657
2017,KENTUCKY,"1,708"
2017,KENTUCKY,"1,864"
2017,KENTUCKY,"2,887"
2017,KENTUCKY,"1,754"
2017,KENTUCKY,"4,242"
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA,50
2017,LOUISIANA, (D)
2017,LOUISIANA,346
2017,LOUISIANA, (D)
2017,LOUISIANA,"5,185"
2017,LOUISIANA,"13,350"
2017,LOUISIANA,"38,912"
2017,LOUISIANA,"2,503"
2017,LOUISIANA,"122,572"
2017,LOUISIANA,720
2017,LOUISIANA,"12,400"
2017,LOUISIANA,"10,886"
2017,LOUISIANA, (D)
2017,LOUISIANA,480
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA,402
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA,803
2017,LOUISIANA,"1,050"
2017,LOUISIANA, (D)
2017,LOUISIANA,150
2017,LOUISIANA,"2,493"
2017,LOUISIANA,"7,870"
2017,LOUISIANA,"2,670"
2017,LOUISIANA,"1,126"
2017,LOUISIANA,"135,994"
2017,LOUISIANA,"3,673"
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA,"2,010"
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA, (D)
2017,LOUISIANA,"10,530"
2017,LOUISIANA, (D)
2017,LOUISIANA,"22,781"
2017,LOUISIANA,"5,600"
2017,LOUISIANA,"7,279"
2017,LOUISIANA,"4,800"
2017,LOUISIANA, (D)
2017,LOUISIANA,"3,451"
2017,LOUISIANA, (D)
2017,LOUISIANA,"8,756"
2017,LOUISIANA,"10,942"
2017,LOUISIANA,"1,486"
2017,LOUISIANA,"3,020"
2017,LOUISIANA,"4,340"
2017,LOUISIANA,"32,785"
2017,LOUISIANA,"1,709"
2017,MAINE,"4,868"
2017,MAINE,"9,787"
2017,MAINE,"17,701"
2017,MAINE,"5,244"
2017,MAINE,"1,025"
2017,MAINE, (D)
2017,MAINE,"4,049"
2017,MAINE,"8,351"
2017,MAINE,"42,207"
2017,MAINE,"2,759"
2017,MAINE,"16,939"
2017,MAINE,"1,250"
2017,MAINE, (D)
2017,MAINE,"46,175"
2017,MAINE,"4,608"
2017,MAINE,"5,120"
2017,MARYLAND, (D)
2017,MARYLAND, (D)
2017,MARYLAND,"1,275"
2017,MARYLAND,"41,265"
2017,MARYLAND,"6,537"
2017,MARYLAND,"33,649"
2017,MARYLAND,"7,744"
2017,MARYLAND,"5,677"
2017,MARYLAND,"15,777"
2017,MARYLAND,"15,530"
2017,MARYLAND,"2,000"
2017,MARYLAND,560
2017,MARYLAND,"1,480"
2017,MARYLAND,"11,404"
2017,MARYLAND,"2,039"
2017,MARYLAND,"2,190"
2017,MARYLAND,"3,518"
2017,MARYLAND,460
2017,MARYLAND,"1,017"
2017,MARYLAND, (D)
2017,MARYLAND,"1,187"
2017,MARYLAND,"3,453"
2017,MASSACHUSETTS,"4,534"
2017,MASSACHUSETTS,"8,450"
2017,MASSACHUSETTS,"7,060"
2017,MASSACHUSETTS,"10,876"
2017,MASSACHUSETTS, (D)
2017,MASSACHUSETTS,"10,880"
2017,MASSACHUSETTS,"7,978"
2017,MASSACHUSETTS,"105,900"
2017,MASSACHUSETTS,"5,025"
2017,MASSACHUSETTS,"46,201"
2017,MASSACHUSETTS, (D)
2017,MASSACHUSETTS,"24,834"
2017,MICHIGAN,"3,270"
2017,MICHIGAN,"1,618"
2017,MICHIGAN,"12,392"
2017,MICHIGAN, (D)
2017,MICHIGAN, (D)
2017,MICHIGAN,"10,831"
2017,MICHIGAN,"398,483"
2017,MICHIGAN,"4,490"
2017,MICHIGAN,"8,250"
2017,MICHIGAN, (D)
2017,MICHIGAN, (D)
2017,MICHIGAN,"296,655"
2017,MICHIGAN,"12,460"
2017,MICHIGAN,"229,990"
2017,MICHIGAN,445
2017,MICHIGAN, (D)
2017,MICHIGAN,"5,020"
2017,MICHIGAN,"3,190"
2017,MICHIGAN,"4,124"
2017,MICHIGAN,"3,950"
2017,MICHIGAN,"2,995"
2017,MICHIGAN, (D)
2017,MICHIGAN, (D)
2017,MICHIGAN, (D)
2017,MICHIGAN,655
2017,MICHIGAN,"4,018"
2017,MICHIGAN, (D)
2017,MICHIGAN,624
2017,MICHIGAN,"155,695"
2017,MICHIGAN, (D)
2017,MICHIGAN,"76,860"
2017,MICHIGAN,"207,605"
2017,MICHIGAN,"8,162"
2017,MICHIGAN, (D)
2017,MICHIGAN,"6,955"
2017,MICHIGAN,"12,967"
2017,MICHIGAN,"7,443"
2017,MICHIGAN,"31,186"
2017,MICHIGAN,"7,089"
2017,MICHIGAN,"4,900"
2017,MICHIGAN,"28,884"
2017,MICHIGAN,"3,068"
2017,MICHIGAN,"4,513"
2017,MICHIGAN,"153,728"
2017,MICHIGAN,"15,122"
2017,MICHIGAN,"89,936"
2017,MICHIGAN,"57,807"
2017,MICHIGAN,"5,780"
2017,MICHIGAN,"5,342"
2017,MICHIGAN,"18,265"
2017,MICHIGAN,"6,920"
2017,MICHIGAN,"34,907"
2017,MICHIGAN,"67,308"
2017,MICHIGAN,"94,643"
2017,MICHIGAN,"49,597"
2017,MICHIGAN,"176,645"
2017,MICHIGAN,"181,087"
2017,MICHIGAN,"259,260"
2017,MICHIGAN,"8,845"
2017,MICHIGAN, (D)
2017,MICHIGAN,"1,710"
2017,MICHIGAN, (D)
2017,MICHIGAN,"2,219"
2017,MICHIGAN,"1,574"
2017,MICHIGAN,"3,104"
2017,MICHIGAN,"1,056"
2017,MICHIGAN,"1,030"
2017,MICHIGAN, (D)
2017,MICHIGAN, (D)
2017,MICHIGAN,"1,749"
2017,MICHIGAN,"1,060"
2017,MICHIGAN,"2,325"
2017,MICHIGAN, (D)
2017,MICHIGAN,"1,605"
2017,MICHIGAN,"34,321"
2017,MICHIGAN,"1,642"
2017,MICHIGAN, (D)
2017,MICHIGAN,"7,185"
2017,MINNESOTA,"4,395"
2017,MINNESOTA,"23,263"
2017,MINNESOTA, (D)
2017,MINNESOTA,"2,112"
2017,MINNESOTA,"2,134"
2017,MINNESOTA,"92,165"
2017,MINNESOTA,"31,455"
2017,MINNESOTA,"9,162"
2017,MINNESOTA, (D)
2017,MINNESOTA,"289,741"
2017,MINNESOTA,"272,442"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,"8,954"
2017,MINNESOTA,"14,541"
2017,MINNESOTA,"3,324"
2017,MINNESOTA,"29,829"
2017,MINNESOTA, (D)
2017,MINNESOTA,"7,057"
2017,MINNESOTA,"2,864"
2017,MINNESOTA,"32,515"
2017,MINNESOTA,"88,110"
2017,MINNESOTA,"26,672"
2017,MINNESOTA, (D)
2017,MINNESOTA,"30,584"
2017,MINNESOTA,"8,818"
2017,MINNESOTA,"3,938"
2017,MINNESOTA,370
2017,MINNESOTA, (D)
2017,MINNESOTA,640
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,310
2017,MINNESOTA,"7,661"
2017,MINNESOTA,"74,397"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,"174,047"
2017,MINNESOTA, (D)
2017,MINNESOTA,"149,608"
2017,MINNESOTA,"1,093,600"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,"1,487"
2017,MINNESOTA,"5,570"
2017,MINNESOTA,"8,900"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,"154,866"
2017,MINNESOTA, (D)
2017,MINNESOTA,"27,325"
2017,MINNESOTA,"8,771"
2017,MINNESOTA,"1,536"
2017,MINNESOTA,818
2017,MINNESOTA,"19,475"
2017,MINNESOTA,"4,413"
2017,MINNESOTA,"7,435"
2017,MINNESOTA,359
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,290
2017,MINNESOTA, (D)
2017,MINNESOTA,"1,690"
2017,MINNESOTA, (D)
2017,MINNESOTA,464
2017,MINNESOTA,"3,394"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA,"1,485,846"
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MINNESOTA, (D)
2017,MISSISSIPPI,680
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"17,576"
2017,MISSISSIPPI,"2,674"
2017,MISSISSIPPI,"2,254"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,900
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"4,010"
2017,MISSISSIPPI,"1,480"
2017,MISSISSIPPI,"34,520"
2017,MISSISSIPPI,"1,500"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,800
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,880
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"1,025"
2017,MISSISSIPPI,"7,569"
2017,MISSISSIPPI,"1,379"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"1,345"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,230
2017,MISSISSIPPI,"8,909"
2017,MISSISSIPPI,"2,830"
2017,MISSISSIPPI,"5,720"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"16,039"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"1,472"
2017,MISSISSIPPI,"1,560"
2017,MISSISSIPPI,"1,440"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"8,590"
2017,MISSISSIPPI,232
2017,MISSISSIPPI,"15,016"
2017,MISSISSIPPI,"1,795"
2017,MISSISSIPPI,"31,396"
2017,MISSISSIPPI,"4,860"
2017,MISSISSIPPI,"24,742"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"2,316"
2017,MISSISSIPPI,"4,895"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"6,893"
2017,MISSISSIPPI,430
2017,MISSISSIPPI,"10,060"
2017,MISSISSIPPI,"4,602"
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI, (D)
2017,MISSISSIPPI,"2,400"
2017,MISSISSIPPI, (D)
2017,MISSOURI,"1,540"
2017,MISSOURI,"27,884"
2017,MISSOURI,"7,306"
2017,MISSOURI,600
2017,MISSOURI,"1,798"
2017,MISSOURI,493
2017,MISSOURI,"10,082"
2017,MISSOURI,"1,323"
2017,MISSOURI,755
2017,MISSOURI,"1,690"
2017,MISSOURI,"1,225"
2017,MISSOURI,"3,100"
2017,MISSOURI,"2,839"
2017,MISSOURI,"1,822"
2017,MISSOURI,"1,261"
2017,MISSOURI,"4,889"
2017,MISSOURI,"1,720"
2017,MISSOURI,"11,632"
2017,MISSOURI,"1,007"
2017,MISSOURI,550
2017,MISSOURI,225
2017,MISSOURI,"8,746"
2017,MISSOURI, (D)
2017,MISSOURI,"7,070"
2017,MISSOURI,"10,393"
2017,MISSOURI,"3,181"
2017,MISSOURI,"4,370"
2017,MISSOURI,"5,210"
2017,MISSOURI,997
2017,MISSOURI,"6,026"
2017,MISSOURI,"2,160"
2017,MISSOURI,"2,578"
2017,MISSOURI,668
2017,MISSOURI,296
2017,MISSOURI,"1,002"
2017,MISSOURI,139
2017,MISSOURI,"6,461"
2017,MISSOURI,629
2017,MISSOURI,"3,030"
2017,MISSOURI,"1,234"
2017,MISSOURI,"1,662"
2017,MISSOURI,400
2017,MISSOURI,"1,702"
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI,575
2017,MISSOURI,252
2017,MISSOURI,471
2017,MISSOURI,"7,594"
2017,MISSOURI, (D)
2017,MISSOURI,"4,246"
2017,MISSOURI,"6,097"
2017,MISSOURI,"9,850"
2017,MISSOURI,"3,120"
2017,MISSOURI,"1,830"
2017,MISSOURI,"1,545"
2017,MISSOURI, (D)
2017,MISSOURI,630
2017,MISSOURI,"1,856"
2017,MISSOURI,"1,879"
2017,MISSOURI,"14,094"
2017,MISSOURI,220
2017,MISSOURI,"3,059"
2017,MISSOURI,"3,185"
2017,MISSOURI,"1,656"
2017,MISSOURI,"2,666"
2017,MISSOURI,"2,195"
2017,MISSOURI,"3,902"
2017,MISSOURI,"2,030"
2017,MISSOURI,"2,640"
2017,MISSOURI,"5,627"
2017,MISSOURI,"2,217"
2017,MISSOURI,549
2017,MISSOURI,850
2017,MISSOURI, (D)
2017,MISSOURI,54
2017,MISSOURI, (D)
2017,MISSOURI,63
2017,MISSOURI, (D)
2017,MISSOURI,"3,550"
2017,MISSOURI,"3,221"
2017,MISSOURI,532
2017,MISSOURI,"2,277"
2017,MISSOURI,309
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI, (D)
2017,MISSOURI,"2,536"
2017,MISSOURI,"3,391"
2017,MISSOURI,"2,100"
2017,MISSOURI,"3,800"
2017,MISSOURI, (D)
2017,MISSOURI,"12,928"
2017,MISSOURI,"12,972"
2017,MISSOURI,"4,150"
2017,MISSOURI,"1,183"
2017,MISSOURI,"7,772"
2017,MISSOURI,"3,880"
2017,MISSOURI,"2,635"
2017,MISSOURI,"6,626"
2017,MISSOURI,435
2017,MISSOURI,460
2017,MISSOURI,"2,876"
2017,MISSOURI,"5,260"
2017,MISSOURI, (D)
2017,MISSOURI,"2,365"
2017,MISSOURI,"10,017"
2017,MONTANA, (D)
2017,MONTANA,"3,550"
2017,MONTANA, (D)
2017,MONTANA,"1,000,638"
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"1,532,000"
2017,MONTANA,225
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"802,450"
2017,MONTANA,"142,440"
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"2,844"
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"362,284"
2017,MONTANA, (D)
2017,MONTANA,"4,100"
2017,MONTANA,"216,009"
2017,MONTANA,"172,043"
2017,MONTANA,"22,378"
2017,MONTANA, (D)
2017,MONTANA,"3,344"
2017,MONTANA, (D)
2017,MONTANA,"593,373"
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"792,864"
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA, (D)
2017,MONTANA,"3,059"
2017,MONTANA,"1,758"
2017,MONTANA,"241,429"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"74,610"
2017,NEBRASKA,940
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,192"
2017,NEBRASKA,"4,435"
2017,NEBRASKA,"2,196"
2017,NEBRASKA,899
2017,NEBRASKA,"5,439"
2017,NEBRASKA,"25,307"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"6,168"
2017,NEBRASKA,"13,562"
2017,NEBRASKA, (D)
2017,NEBRASKA,"2,733"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,756
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,600"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"7,680"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"488,502"
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,493"
2017,NEBRASKA, (D)
2017,NEBRASKA,"8,800"
2017,NEBRASKA, (D)
2017,NEBRASKA,"2,646"
2017,NEBRASKA,"13,620"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,028"
2017,NEBRASKA, (D)
2017,NEBRASKA,"2,663"
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA, (D)
2017,NEBRASKA,"4,700"
2017,NEBRASKA, (D)
2017,NEBRASKA,"58,060"
2017,NEBRASKA,628
2017,NEBRASKA,"1,599"
2017,NEBRASKA,"9,040"
2017,NEBRASKA,"1,402"
2017,NEBRASKA,150
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,549"
2017,NEBRASKA,200
2017,NEBRASKA, (D)
2017,NEBRASKA,"1,418"
2017,NEBRASKA,594
2017,NEBRASKA, (D)
2017,NEBRASKA,600
2017,NEBRASKA, (D)
2017,NEBRASKA,867
2017,NEBRASKA,895
2017,NEVADA,"1,810"
2017,NEVADA, (D)
2017,NEVADA, (D)
2017,NEVADA,720
2017,NEVADA, (D)
2017,NEVADA, (D)
2017,NEVADA, (D)
2017,NEVADA, (D)
2017,NEVADA, (D)
2017,NEVADA,"6,502"
2017,NEVADA,"1,608"
2017,NEVADA,"3,648"
2017,NEW HAMPSHIRE, (D)
2017,NEW HAMPSHIRE,"2,594"
2017,NEW HAMPSHIRE,"8,984"
2017,NEW HAMPSHIRE, (D)
2017,NEW HAMPSHIRE,"4,964"
2017,NEW HAMPSHIRE,"16,154"
2017,NEW HAMPSHIRE,"2,365"
2017,NEW HAMPSHIRE,"7,047"
2017,NEW HAMPSHIRE,"4,128"
2017,NEW HAMPSHIRE,"12,984"
2017,NEW JERSEY,"17,627"
2017,NEW JERSEY,"1,284"
2017,NEW JERSEY,"18,982"
2017,NEW JERSEY,"28,806"
2017,NEW JERSEY,"1,595"
2017,NEW JERSEY,"3,862"
2017,NEW JERSEY,"2,500"
2017,NEW JERSEY,"30,927"
2017,NEW JERSEY,"16,960"
2017,NEW JERSEY,285
2017,NEW JERSEY,"3,387"
2017,NEW JERSEY,"29,662"
2017,NEW JERSEY,"8,001"
2017,NEW JERSEY,"10,496"
2017,NEW JERSEY,"1,976"
2017,NEW JERSEY,"7,668"
2017,NEW JERSEY,"2,975"
2017,NEW JERSEY, (D)
2017,NEW JERSEY, (D)
2017,NEW MEXICO, (D)
2017,NEW MEXICO,330
2017,NEW MEXICO, (D)
2017,NEW MEXICO,"1,504"
2017,NEW MEXICO,"1,096"
2017,NEW MEXICO,"2,610"
2017,NEW MEXICO,282
2017,NEW MEXICO, (D)
2017,NEW MEXICO,"6,777"
2017,NEW MEXICO,"6,800"
2017,NEW MEXICO, (D)
2017,NEW MEXICO,"2,545"
2017,NEW MEXICO,"5,934"
2017,NEW MEXICO,"2,602"
2017,NEW MEXICO,"9,967"
2017,NEW MEXICO,"9,147"
2017,NEW MEXICO,"251,950"
2017,NEW MEXICO, (D)
2017,NEW MEXICO,120
2017,NEW MEXICO,"1,019"
2017,NEW MEXICO,"1,357"
2017,NEW MEXICO, (D)
2017,NEW MEXICO, (D)
2017,NEW MEXICO,806
2017,NEW MEXICO, (D)
2017,NEW YORK, (D)
2017,NEW YORK, (D)
2017,NEW YORK, (D)
2017,NEW YORK,"443,166"
2017,NEW YORK,"14,443"
2017,NEW YORK,"110,571"
2017,NEW YORK,"91,483"
2017,NEW YORK,"17,979"
2017,NEW YORK,"41,831"
2017,NEW YORK,"40,382"
2017,NEW YORK,"2,424"
2017,NEW YORK, (D)
2017,NEW YORK,"4,261"
2017,NEW YORK,"7,046"
2017,NEW YORK,680
2017,NEW YORK,"7,080"
2017,NEW YORK,"37,270"
2017,NEW YORK, (D)
2017,NEW YORK, (D)
2017,NEW YORK, (D)
2017,NEW YORK,"24,738"
2017,NEW YORK,"25,320"
2017,NEW YORK,"1,678"
2017,NEW YORK,"6,335"
2017,NEW YORK,"4,680"
2017,NEW YORK,"121,766"
2017,NEW YORK, (D)
2017,NEW YORK,"37,975"
2017,NEW YORK,"11,943"
2017,NEW YORK,"9,245"
2017,NEW YORK,"33,377"
2017,NEW YORK,"20,565"
2017,NEW YORK,"13,420"
2017,NEW YORK,654
2017,NEW YORK, (D)
2017,NEW YORK,"2,981"
2017,NEW YORK,"8,479"
2017,NEW YORK,"4,237"
2017,NEW YORK,"10,918"
2017,NEW YORK,"65,270"
2017,NEW YORK,"5,540"
2017,NEW YORK,"64,820"
2017,NEW YORK,"14,791"
2017,NEW YORK,"32,472"
2017,NEW YORK,"532,556"
2017,NEW YORK,"28,554"
2017,NEW YORK,"93,946"
2017,NEW YORK,"97,380"
2017,NEW YORK,"10,392"
2017,NEW YORK,"2,175"
2017,NEW YORK,"42,369"
2017,NEW YORK, (D)
2017,NEW YORK,"52,060"
2017,NEW YORK,"3,076"
2017,NEW YORK,"4,799"
2017,NEW YORK,"49,031"
2017,NEW YORK, (D)
2017,NEW YORK,"19,545"
2017,NORTH CAROLINA,471
2017,NORTH CAROLINA,"5,089"
2017,NORTH CAROLINA,650
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"4,388"
2017,NORTH CAROLINA,"2,295"
2017,NORTH CAROLINA,"1,084"
2017,NORTH CAROLINA,"1,320"
2017,NORTH CAROLINA,"5,662"
2017,NORTH CAROLINA,"2,150"
2017,NORTH CAROLINA,"2,015"
2017,NORTH CAROLINA,"6,055"
2017,NORTH CAROLINA,"2,934"
2017,NORTH CAROLINA,"6,334"
2017,NORTH CAROLINA,"5,537"
2017,NORTH CAROLINA,"6,116"
2017,NORTH CAROLINA,"10,780"
2017,NORTH CAROLINA,"2,129"
2017,NORTH CAROLINA,"5,032"
2017,NORTH CAROLINA,"11,131"
2017,NORTH CAROLINA,"9,030"
2017,NORTH CAROLINA,"1,834"
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"11,160"
2017,NORTH CAROLINA,"5,510"
2017,NORTH CAROLINA,"1,234"
2017,NORTH CAROLINA,"2,500"
2017,NORTH CAROLINA,96
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"1,300"
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"4,370"
2017,NORTH CAROLINA,"8,564"
2017,NORTH CAROLINA,"4,522"
2017,NORTH CAROLINA,"29,985"
2017,NORTH CAROLINA,"7,797"
2017,NORTH CAROLINA,"5,906"
2017,NORTH CAROLINA,"6,356"
2017,NORTH CAROLINA,"9,288"
2017,NORTH CAROLINA,"9,180"
2017,NORTH CAROLINA,"5,518"
2017,NORTH CAROLINA,"1,997"
2017,NORTH CAROLINA,"5,852"
2017,NORTH CAROLINA,"7,988"
2017,NORTH CAROLINA,"3,308"
2017,NORTH CAROLINA,"4,768"
2017,NORTH CAROLINA,"9,700"
2017,NORTH CAROLINA,"1,620"
2017,NORTH CAROLINA,"7,678"
2017,NORTH CAROLINA,"9,135"
2017,NORTH CAROLINA,"1,851"
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"2,537"
2017,NORTH CAROLINA,"3,180"
2017,NORTH CAROLINA,30
2017,NORTH CAROLINA,188
2017,NORTH CAROLINA,"2,744"
2017,NORTH CAROLINA,"7,046"
2017,NORTH CAROLINA,"1,330"
2017,NORTH CAROLINA,"1,972"
2017,NORTH CAROLINA, (D)
2017,NORTH CAROLINA,"1,938"
2017,NORTH CAROLINA,"3,202"
2017,NORTH CAROLINA,280
2017,NORTH CAROLINA,"1,387"
2017,NORTH CAROLINA,"1,359"
2017,NORTH CAROLINA,"26,785"
2017,NORTH CAROLINA,"4,706"
2017,NORTH CAROLINA,"3,194"
2017,NORTH CAROLINA,"3,767"
2017,NORTH CAROLINA,"12,567"
2017,NORTH CAROLINA,"12,818"
2017,NORTH CAROLINA,"2,988"
2017,NORTH CAROLINA,"2,365"
2017,NORTH CAROLINA,"10,627"
2017,NORTH CAROLINA,"38,971"
2017,NORTH CAROLINA,"2,544"
2017,NORTH CAROLINA,"9,004"
2017,NORTH CAROLINA,240
2017,NORTH CAROLINA,"30,526"
2017,NORTH CAROLINA,"5,216"
2017,NORTH CAROLINA,"8,453"
2017,NORTH CAROLINA,"3,675"
2017,NORTH CAROLINA,"15,098"
2017,NORTH CAROLINA,"5,336"
2017,NORTH CAROLINA,"15,522"
2017,NORTH CAROLINA,"2,896"
2017,NORTH CAROLINA,"2,612"
2017,NORTH CAROLINA,"5,935"
2017,NORTH CAROLINA,270
2017,NORTH CAROLINA,"1,407"
2017,NORTH CAROLINA,"3,128"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"1,252,750"
2017,NORTH DAKOTA,"824,358"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"4,813,814"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"976,380"
2017,NORTH DAKOTA,"1,037,370"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"1,988,000"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"1,758,354"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"218,485"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"2,484,493"
2017,NORTH DAKOTA,"1,056,212"
2017,NORTH DAKOTA,"1,059,501"
2017,NORTH DAKOTA,"1,060,490"
2017,NORTH DAKOTA,"154,237"
2017,NORTH DAKOTA,"404,779"
2017,NORTH DAKOTA,"865,218"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"41,196"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"2,095,200"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"300,290"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"446,518"
2017,NORTH DAKOTA, (D)
2017,NORTH DAKOTA,"1,500"
2017,NORTH DAKOTA,"1,457,292"
2017,NORTH DAKOTA, (D)
2017,OHIO,"21,238"
2017,OHIO,"15,493"
2017,OHIO,"2,803"
2017,OHIO,"5,024"
2017,OHIO,"14,161"
2017,OHIO,"6,313"
2017,OHIO,"1,440"
2017,OHIO,"1,339"
2017,OHIO,"2,494"
2017,OHIO,"53,626"
2017,OHIO,"8,120"
2017,OHIO,"7,356"
2017,OHIO,"4,885"
2017,OHIO,"1,242"
2017,OHIO,"3,662"
