Year,Month,Day,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
1985,1,9,0,0,0,-9999,30,25,-9999
1985,1,10,0.17,2,1.8,-9999,32,24,-9999
1985,1,11,0,2,0,-9999,28,22,-9999
1985,1,12,0,1,0,-9999,22,9,-9999
1985,1,13,0,1,0,-9999,34,11,-9999
1985,1,14,0,1,0,-9999,37,17,-9999
1985,1,15,0,1,0,-9999,23,9,-9999
1985,1,16,0.27,1,2.3,-9999,32,12,-9999
1985,1,17,0,3,0,-9999,34,21,-9999
1985,1,18,0.02,3,0.3,-9999,39,25,-9999
1985,1,19,0.02,1,0.2,-9999,25,-5,-9999
1985,1,20,0,1,0,-9999,-3,-16,-9999
1985,1,21,0,1,0,-9999,15,-4,-9999
1985,1,22,0,1,0,-9999,25,11,-9999
1985,1,23,0,1,0,-9999,36,9,-9999
1985,1,24,0,1,0,-9999,36,26,-9999
1985,1,25,0,0,0,-9999,35,10,-9999
1985,1,26,0,0,0,-9999,23,6,-9999
1985,1,27,0,0,0,-9999,33,21,-9999
1985,1,28,0,0,0,-9999,29,12,-9999
1985,1,29,0,0,0,-9999,30,8,-9999
1985,1,30,0.56,0,2.8,-9999,35,27,-9999
1985,1,31,0.06,1,0.9,-9999,34,9,-9999
1985,2,1,0.09,3,1.9,-9999,13,5,-9999
1985,2,2,0.04,4,0.6,-9999,16,-3,-9999
1985,2,3,0,4,0,-9999,21,-8,-9999
1985,2,4,0,4,0.1,-9999,30,1,-9999
1985,2,5,0.07,5,0.6,-9999,33,26,-9999
1985,2,6,0,4,0,-9999,30,7,-9999
1985,2,7,0,4,0,-9999,19,3,-9999
1985,2,8,0,4,0,-9999,23,-5,-9999
1985,2,9,0,4,0,-9999,31,4,-9999
1985,2,10,1.79,3,0,-9999,39,29,-9999
1985,2,11,1,2,6.2,-9999,40,27,-9999
1985,2,12,0,8,0,-9999,27,18,-9999
1985,2,13,0,7,0,-9999,32,14,-9999
1985,2,14,0,6,0,-9999,30,13,-9999
1985,2,15,0,6,0,-9999,22,3,-9999
1985,2,16,0,6,0,-9999,41,17,-9999
1985,2,17,0,2,0,-9999,44,22,-9999
1985,2,18,0,1,0,-9999,41,28,-9999
1985,2,19,0,1,0,-9999,39,20,-9999
1985,2,20,0,0,0,-9999,53,26,-9999
1985,2,21,0,0,0,-9999,59,33,-9999
1985,2,22,0.84,0,0,-9999,62,47,-9999
1985,2,23,0.4,0,0,-9999,77,58,-9999
1985,2,24,0,0,0,-9999,65,44,-9999
1985,2,25,0,0,0,-9999,49,43,-9999
1985,2,26,0.01,0,0,-9999,59,41,-9999
1985,2,27,0,0,0,-9999,42,29,-9999
1985,2,28,0,0,0,-9999,53,26,-9999
1985,3,1,0.04,0,0,-9999,52,39,-9999
1985,3,2,0,0,0,-9999,57,41,-9999
1985,3,3,0,0,0,-9999,66,38,-9999
1985,3,4,0.31,0,0,-9999,69,42,-9999
1985,3,5,0,0,0,-9999,44,34,-9999
1985,3,6,0,0,0,-9999,48,29,-9999
1985,3,7,0,0,0,-9999,70,36,-9999
1985,3,8,0.38,0,0,-9999,66,46,-9999
1985,3,9,0,0,0,-9999,64,39,-9999
1985,3,10,0.07,0,0,-9999,63,37,-9999
1985,3,11,0.29,0,0,-9999,68,48,-9999
1985,3,12,0,0,0,-9999,56,41,-9999
1985,3,13,0.28,0,0,-9999,51,41,-9999
1985,3,14,0,0,0,-9999,58,41,-9999
1985,3,15,0,0,0,-9999,58,33,-9999
1985,3,16,0,0,0,-9999,64,36,-9999
1985,3,17,0,0,0,-9999,55,36,-9999
1985,3,18,0,0,0,-9999,51,28,-9999
1985,3,19,0,0,0,-9999,71,37,-9999
1985,3,20,0,0,0,-9999,70,51,-9999
1985,3,21,0.15,0,0,-9999,58,49,-9999
1985,3,22,0.12,0,0,-9999,52,49,-9999
1985,3,23,0.16,0,0,-9999,63,40,-9999
1985,3,24,0.09,0,0,-9999,59,37,-9999
1985,3,25,0,0,0,-9999,57,40,-9999
1985,3,26,0,0,0,-9999,72,35,-9999
1985,3,27,0,0,0,-9999,74,60,-9999
1985,3,28,0,0,0,-9999,83,64,-9999
1985,3,29,1.44,0,0,-9999,77,56,-9999
1985,3,30,2.65,0,0,-9999,56,50,-9999
1985,3,31,0.12,0,0,-9999,67,45,-9999
1985,4,1,0,0,0,-9999,51,39,-9999
1985,4,2,0,0,0,-9999,53,32,-9999
1985,4,3,0.02,0,0,-9999,68,47,-9999
1985,4,4,0,0,0,-9999,78,49,-9999
1985,4,5,0.64,0,0,-9999,70,45,-9999
1985,4,6,0,0,0,-9999,56,43,-9999
1985,4,7,0.17,0,0,-9999,52,37,-9999
1985,4,8,0,0,0,-9999,50,31,-9999
1985,4,9,0,0,0,-9999,47,27,-9999
1985,4,10,0.03,0,0,-9999,53,29,-9999
1985,4,11,0,0,0,-9999,69,49,-9999
1985,4,12,0,0,0,-9999,71,48,-9999
1985,4,13,0,0,0,-9999,74,54,-9999
1985,4,14,0.9,0,0,-9999,67,53,-9999
1985,4,15,0.13,0,0,-9999,63,51,-9999
1985,4,16,0,0,0,-9999,74,50,-9999
1985,4,17,0,0,0,-9999,78,47,-9999
1985,4,18,0,0,0,-9999,83,53,-9999
1985,4,19,0,0,0,-9999,83,55,-9999
1985,4,20,0,0,0,-9999,83,57,-9999
1985,4,21,0,0,0,-9999,83,55,-9999
1985,4,22,0,0,0,-9999,84,61,-9999
1985,4,23,0.61,0,0,-9999,76,62,-9999
1985,4,24,0.48,0,0,-9999,67,52,-9999
1985,4,25,0,0,0,-9999,77,47,-9999
1985,4,26,0.16,0,0,-9999,81,50,-9999
1985,4,27,0.08,0,0,-9999,74,63,-9999
1985,4,28,0,0,0,-9999,77,59,-9999
1985,4,29,0,0,0,-9999,76,53,-9999
1985,4,30,0.58,0,0,-9999,78,48,-9999
1985,5,1,0.79,0,0,-9999,72,62,-9999
1985,5,2,0.09,0,0,-9999,64,53,-9999
1985,5,3,0,0,0,-9999,70,45,-9999
1985,5,4,0,0,0,-9999,74,44,-9999
1985,5,5,0,0,0,-9999,79,56,-9999
1985,5,6,0,0,0,-9999,81,62,-9999
1985,5,7,0,0,0,-9999,74,54,-9999
1985,5,8,0,0,0,-9999,78,48,-9999
1985,5,9,0,0,0,-9999,80,49,-9999
1985,5,10,0,0,0,-9999,73,56,-9999
1985,5,11,0.04,0,0,-9999,79,58,-9999
1985,5,12,0.1,0,0,-9999,86,65,-9999
1985,5,13,0.14,0,0,-9999,86,62,-9999
1985,5,14,0.59,0,0,-9999,88,64,-9999
1985,5,15,0,0,0,-9999,75,59,-9999
1985,5,16,0.04,0,0,-9999,71,57,-9999
1985,5,17,0.03,0,0,-9999,60,46,-9999
1985,5,18,0,0,0,-9999,74,42,-9999
1985,5,19,0,0,0,-9999,81,50,-9999
1985,5,20,0,0,0,-9999,83,51,-9999
1985,5,21,0,0,0,-9999,81,60,-9999
1985,5,22,1.15,0,0,-9999,64,52,-9999
1985,5,23,0,0,0,-9999,69,52,-9999
1985,5,24,0,0,0,-9999,78,48,-9999
1985,5,25,0,0,0,-9999,82,50,-9999
1985,5,26,0,0,0,-9999,86,54,-9999
1985,5,27,0,0,0,-9999,86,68,-9999
1985,5,28,0,0,0,-9999,71,59,-9999
1985,5,29,0,0,0,-9999,84,55,-9999
1985,5,30,0,0,0,-9999,87,66,-9999
1985,5,31,0,0,0,-9999,92,67,-9999
1985,6,1,0,0,0,-9999,86,58,-9999
1985,6,2,0.62,0,0,-9999,92,67,-9999
1985,6,3,0.07,0,0,-9999,87,67,-9999
1985,6,4,1.03,0,0,-9999,87,68,-9999
1985,6,5,0,0,0,-9999,78,70,-9999
1985,6,6,0.39,0,0,-9999,74,67,-9999
1985,6,7,0,0,0,-9999,85,65,-9999
1985,6,8,0,0,0,-9999,85,65,-9999
1985,6,9,1.02,0,0,-9999,90,69,-9999
1985,6,10,0.22,0,0,-9999,82,68,-9999
1985,6,11,0.78,0,0,-9999,84,58,-9999
1985,6,12,0.01,0,0,-9999,65,55,-9999
1985,6,13,0,0,0,-9999,74,50,-9999
1985,6,14,0,0,0,-9999,76,52,-9999
1985,6,15,0,0,0,-9999,83,63,-9999
1985,6,16,0,0,0,-9999,87,65,-9999
1985,6,17,0.26,0,0,-9999,75,66,-9999
1985,6,18,0,0,0,-9999,80,63,-9999
1985,6,19,0,0,0,-9999,78,58,-9999
1985,6,20,0,0,0,-9999,82,56,-9999
1985,6,21,0,0,0,-9999,87,64,-9999
1985,6,22,0.05,0,0,-9999,83,68,-9999
1985,6,23,0.03,0,0,-9999,90,65,-9999
1985,6,24,0.01,0,0,-9999,94,67,-9999
1985,6,25,0,0,0,-9999,90,69,-9999
1985,6,26,0,0,0,-9999,94,70,-9999
1985,6,27,0.02,0,0,-9999,91,71,-9999
1985,6,28,0.17,0,0,-9999,74,68,-9999
1985,6,29,0,0,0,-9999,82,66,-9999
1985,6,30,0,0,0,-9999,86,63,-9999
1985,7,1,0.05,0,0,-9999,78,66,-9999
1985,7,2,0,0,0,-9999,86,65,-9999
1985,7,3,0,0,0,-9999,88,70,-9999
1985,7,4,0,0,0,-9999,90,66,-9999
1985,7,5,0.06,0,0,-9999,86,67,-9999
1985,7,6,0,0,0,-9999,87,66,-9999
1985,7,7,0,0,0,-9999,90,64,-9999
1985,7,8,0,0,0,-9999,95,73,-9999
1985,7,9,0,0,0,-9999,94,77,-9999
1985,7,10,0,0,0,-9999,94,69,-9999
1985,7,11,0,0,0,-9999,88,62,-9999
1985,7,12,0.02,0,0,-9999,95,66,-9999
1985,7,13,0,0,0,-9999,93,77,-9999
1985,7,14,0,0,0,-9999,98,79,-9999
1985,7,15,0,0,0,-9999,91,75,-9999
1985,7,16,0,0,0,-9999,89,64,-9999
1985,7,17,0,0,0,-9999,88,62,-9999
1985,7,18,0,0,0,-9999,92,59,-9999
1985,7,19,0,0,0,-9999,94,64,-9999
1985,7,20,0.14,0,0,-9999,96,66,-9999
1985,7,21,0.74,0,0,-9999,92,72,-9999
1985,7,22,0,0,0,-9999,88,71,-9999
1985,7,23,0,0,0,-9999,87,67,-9999
1985,7,24,0,0,0,-9999,90,66,-9999
1985,7,25,0.15,0,0,-9999,90,71,-9999
1985,7,26,0.02,0,0,-9999,87,70,-9999
1985,7,27,0,0,0,-9999,86,63,-9999
1985,7,28,0,0,0,-9999,90,60,-9999
1985,7,29,0,0,0,-9999,90,68,-9999
1985,7,30,0,0,0,-9999,94,73,-9999
1985,7,31,0,0,0,-9999,90,75,-9999
1985,8,1,0.16,0,0,-9999,79,68,-9999
1985,8,2,0,0,0,-9999,85,61,-9999
1985,8,3,0,0,0,-9999,87,59,-9999
1985,8,4,0,0,0,-9999,84,70,-9999
1985,8,5,0.37,0,0,-9999,76,67,-9999
1985,8,6,0,0,0,-9999,87,71,-9999
1985,8,7,0.3,0,0,-9999,89,71,-9999
1985,8,8,0.02,0,0,-9999,92,69,-9999
1985,8,9,0,0,0,-9999,93,66,-9999
1985,8,10,0,0,0,-9999,86,68,-9999
1985,8,11,0,0,0,-9999,91,70,-9999
1985,8,12,0,0,0,-9999,93,69,-9999
1985,8,13,0,0,0,-9999,93,73,-9999
1985,8,14,0.31,0,0,-9999,93,73,-9999
1985,8,15,0.48,0,0,-9999,84,74,-9999
1985,8,16,0.27,0,0,-9999,83,73,-9999
1985,8,17,0,0,0,-9999,88,70,-9999
1985,8,18,0,0,0,-9999,93,69,-9999
1985,8,19,0.43,0,0,-9999,81,63,-9999
1985,8,20,0.13,0,0,-9999,76,59,-9999
1985,8,21,0,0,0,-9999,79,56,-9999
1985,8,22,0.03,0,0,-9999,80,61,-9999
1985,8,23,0,0,0,-9999,76,67,-9999
1985,8,24,1.03,0,0,-9999,79,66,-9999
1985,8,25,0.11,0,0,-9999,77,61,-9999
1985,8,26,0,0,0,-9999,75,57,-9999
1985,8,27,0,0,0,-9999,79,56,-9999
1985,8,28,0,0,0,-9999,83,57,-9999
1985,8,29,0,0,0,-9999,87,61,-9999
1985,8,30,0.12,0,0,-9999,88,67,-9999
1985,8,31,0,0,0,-9999,84,64,-9999
1985,9,1,0,0,0,-9999,87,60,-9999
1985,9,2,0,0,0,-9999,89,64,-9999
1985,9,3,0,0,0,-9999,90,67,-9999
1985,9,4,0.01,0,0,-9999,90,72,-9999
1985,9,5,0.88,0,0,-9999,82,73,-9999
1985,9,6,0,0,0,-9999,91,74,-9999
1985,9,7,0,0,0,-9999,93,72,-9999
1985,9,8,0,0,0,-9999,92,71,-9999
1985,9,9,0,0,0,-9999,92,73,-9999
1985,9,10,0,0,0,-9999,84,67,-9999
1985,9,11,0,0,0,-9999,80,63,-9999
1985,9,12,0,0,0,-9999,76,56,-9999
1985,9,13,0,0,0,-9999,72,51,-9999
1985,9,14,0,0,0,-9999,74,46,-9999
1985,9,15,0,0,0,-9999,78,48,-9999
1985,9,16,0,0,0,-9999,80,47,-9999
1985,9,17,0,0,0,-9999,84,54,-9999
1985,9,18,0,0,0,-9999,87,58,-9999
1985,9,19,0,0,0,-9999,86,55,-9999
1985,9,20,0,0,0,-9999,87,51,-9999
1985,9,21,0,0,0,-9999,87,52,-9999
1985,9,22,0,0,0,-9999,88,60,-9999
1985,9,23,2.31,0,0,-9999,75,53,-9999
1985,9,24,0,0,0,-9999,65,42,-9999
1985,9,25,0.1,0,0,-9999,70,45,-9999
1985,9,26,0,0,0,-9999,64,43,-9999
1985,9,27,0,0,0,-9999,66,42,-9999
1985,9,28,0,0,0,-9999,72,41,-9999
1985,9,29,0,0,0,-9999,76,43,-9999
1985,9,30,0.29,0,0,-9999,66,44,-9999
1985,10,1,0,0,0,-9999,59,37,-9999
1985,10,2,0,0,0,-9999,64,34,-9999
1985,10,3,0,0,0,-9999,69,37,-9999
1985,10,4,0,0,0,-9999,67,45,-9999
1985,10,5,0,0,0,-9999,63,43,-9999
1985,10,6,0,0,0,-9999,65,34,-9999
1985,10,7,0,0,0,-9999,73,38,-9999
1985,10,8,0,0,0,-9999,76,51,-9999
1985,10,9,0,0,0,-9999,79,49,-9999
1985,10,10,0,0,0,-9999,83,57,-9999
1985,10,11,0.01,0,0,-9999,85,62,-9999
1985,10,12,0,0,0,-9999,86,60,-9999
1985,10,13,0.67,0,0,-9999,84,62,-9999
1985,10,14,0.26,0,0,-9999,80,64,-9999
1985,10,15,0,0,0,-9999,71,45,-9999
1985,10,16,0,0,0,-9999,78,43,-9999
1985,10,17,0,0,0,-9999,80,45,-9999
1985,10,18,0.02,0,0,-9999,81,64,-9999
1985,10,19,0.04,0,0,-9999,73,68,-9999
1985,10,20,0.76,0,0,-9999,73,62,-9999
1985,10,21,0,0,0,-9999,66,53,-9999
1985,10,22,0,0,0,-9999,58,51,-9999
1985,10,23,0.23,0,0,-9999,69,56,-9999
1985,10,24,0.12,0,0,-9999,79,59,-9999
1985,10,25,0,0,0,-9999,70,40,-9999
1985,10,26,0,0,0,-9999,74,38,-9999
1985,10,27,0,0,0,-9999,75,49,-9999
1985,10,28,0,0,0,-9999,68,53,-9999
1985,10,29,1.38,0,0,-9999,55,47,-9999
1985,10,30,0.73,0,0,-9999,52,49,-9999
1985,10,31,0.24,0,0,-9999,62,50,-9999
1985,11,1,1.99,0,0,-9999,60,52,-9999
1985,11,2,0,0,0,-9999,52,47,-9999
1985,11,3,0,0,0,-9999,51,43,-9999
1985,11,4,0,0,0,-9999,49,39,-9999
1985,11,5,0,0,0,-9999,54,35,-9999
1985,11,6,0,0,0,-9999,64,31,-9999
1985,11,7,0.01,0,0,-9999,53,33,-9999
1985,11,8,0,0,0,-9999,64,31,-9999
1985,11,9,0,0,0,-9999,67,49,-9999
1985,11,10,0.1,0,0,-9999,73,51,-9999
1985,11,11,0.53,0,0,-9999,55,47,-9999
1985,11,12,0.43,0,0,-9999,70,55,-9999
1985,11,13,0.83,0,0,-9999,74,63,-9999
1985,11,14,0,0,0,-9999,69,51,-9999
1985,11,15,1.08,0,0,-9999,58,51,-9999
1985,11,16,0.39,0,0,-9999,66,46,-9999
1985,11,17,0,0,0,-9999,57,40,-9999
1985,11,18,0,0,0,-9999,76,55,-9999
1985,11,19,0.32,0,0,-9999,76,46,-9999
1985,11,20,0.01,0,0,-9999,46,29,-9999
1985,11,21,0,0,0,-9999,45,26,-9999
1985,11,22,0,0,0,-9999,48,29,-9999
1985,11,23,0,0,0,-9999,54,27,-9999
1985,11,24,0,0,0,-9999,44,35,-9999
1985,11,25,0.39,0,0,-9999,63,41,-9999
1985,11,26,0.43,0,0,-9999,67,42,-9999
1985,11,27,1.07,0,0,-9999,47,40,-9999
1985,11,28,0.03,0,0,-9999,45,41,-9999
1985,11,29,0,0,0,-9999,45,40,-9999
1985,11,30,0,0,0,-9999,50,44,-9999
1985,12,1,0.32,0,0,-9999,57,23,-9999
1985,12,2,0,0,0,-9999,24,16,-9999
1985,12,3,0,0,0,-9999,29,15,-9999
1985,12,4,0,0,0,-9999,41,29,-9999
1985,12,5,0.01,0,0,-9999,41,29,-9999
1985,12,6,0,0,0,-9999,29,21,-9999
1985,12,7,0,0,0,-9999,37,25,-9999
1985,12,8,0,0,0,-9999,46,33,-9999
1985,12,9,0.02,0,0,-9999,55,28,-9999
1985,12,10,0.19,0,0,-9999,59,45,-9999
1985,12,11,1.03,0,0,-9999,59,36,-9999
1985,12,12,0,0,0,-9999,36,31,-9999
1985,12,13,0.12,0,1.1,-9999,31,11,-9999
1985,12,14,0,1,0,-9999,19,3,-9999
1985,12,15,0,1,0,-9999,35,19,-9999
1985,12,16,0,0,0,-9999,41,22,-9999
1985,12,17,0,0,0,-9999,38,19,-9999
1985,12,18,0,0,0,-9999,19,4,-9999
1985,12,19,0.02,0,0.4,-9999,24,6,-9999
1985,12,20,0.03,1,1.1,-9999,23,2,-9999
1985,12,21,0,1,0,-9999,24,-2,-9999
1985,12,22,0,1,0,-9999,49,24,-9999
1985,12,23,0,0,0,-9999,42,31,-9999
1985,12,24,0,0,0.2,-9999,41,9,-9999
1985,12,25,0,0,0,-9999,14,3,-9999
1985,12,26,0,0,0,-9999,39,13,-9999
1985,12,27,0,0,0,-9999,44,23,-9999
1985,12,28,0,0,0,-9999,34,18,-9999
1985,12,29,0,0,0,-9999,34,15,-9999
1985,12,30,0,0,0,-9999,48,13,-9999
1985,12,31,0,0,0,-9999,48,21,-9999
1986,1,1,0,0,0,-9999,42,16,-9999
1986,1,2,0,0,0,-9999,48,26,-9999
1986,1,3,0,0,0,-9999,45,27,-9999
1986,1,4,0,0,0,-9999,47,26,-9999
1986,1,5,0,0,0,-9999,31,19,-9999
1986,1,6,0,0,0,-9999,38,25,-9999
1986,1,7,0,0,0,-9999,27,16,-9999
1986,1,8,0,0,0,-9999,31,12,-9999
1986,1,9,0,0,0,-9999,43,8,-9999
1986,1,10,0,0,0,-9999,47,22,-9999
1986,1,11,0,0,0,-9999,51,18,-9999
1986,1,12,0,0,0,-9999,53,31,-9999
1986,1,13,0,0,0,-9999,36,20,-9999
1986,1,14,0,0,0,-9999,39,21,-9999
1986,1,15,0,0,0,-9999,47,18,-9999
1986,1,16,0,0,0,-9999,63,23,-9999
1986,1,17,0,0,0,-9999,56,50,-9999
1986,1,18,1.06,0,0,-9999,55,41,-9999
1986,1,19,0,0,0,-9999,42,35,-9999
1986,1,20,0,0,0,-9999,45,33,-9999
1986,1,21,0,0,0,-9999,71,31,-9999
1986,1,22,0,0,0,-9999,43,26,-9999
1986,1,23,0,0,0,-9999,47,22,-9999
1986,1,24,0,0,0,-9999,48,23,-9999
1986,1,25,0,0,0,-9999,47,34,-9999
1986,1,26,0.06,0,0.6,-9999,36,6,-9999
1986,1,27,0,0,0,-9999,11,1,-9999
1986,1,28,0.03,1,0.5,-9999,31,11,-9999
1986,1,29,0,0,0,-9999,40,19,-9999
1986,1,30,0,0,0,-9999,30,15,-9999
1986,1,31,0,0,0,-9999,49,22,-9999
1986,2,1,1.5,0,0,-9999,64,39,-9999
1986,2,2,1.7,0,0,-9999,61,52,-9999
1986,2,3,0.86,0,0,-9999,60,52,-9999
1986,2,4,0.38,0,0,-9999,62,56,-9999
1986,2,5,0,0,0,-9999,59,41,-9999
1986,2,6,0.48,0,0,-9999,47,38,-9999
1986,2,7,0,0,0,-9999,40,34,-9999
1986,2,8,0.02,0,0.6,-9999,34,30,-9999
1986,2,9,0,0,0,-9999,30,20,-9999
1986,2,10,0.09,0,2,-9999,21,17,-9999
1986,2,11,0.04,3,0.8,-9999,25,9,-9999
1986,2,12,0,2,0,-9999,21,9,-9999
1986,2,13,0,1,0,-9999,26,1,-9999
1986,2,14,0.3,3,3.4,-9999,33,19,-9999
1986,2,15,0,4,0,-9999,25,-2,-9999
1986,2,16,0,3,0,-9999,51,18,-9999
1986,2,17,0.08,0,0,-9999,68,51,-9999
1986,2,18,0,0,0,-9999,69,52,-9999
1986,2,19,0,0,0,-9999,59,40,-9999
1986,2,20,0,0,0,-9999,58,40,-9999
1986,2,21,0,0,0,-9999,40,33,-9999
1986,2,22,0,0,0,-9999,43,30,-9999
1986,2,23,0.11,0,0,-9999,45,26,-9999
1986,2,24,0.1,0,0,-9999,40,31,-9999
1986,2,25,0,0,0,-9999,44,28,-9999
1986,2,26,0.07,0,0,-9999,57,36,-9999
1986,2,27,0.04,0,0,-9999,40,25,-9999
1986,2,28,0,0,0,-9999,33,20,-9999
1986,3,1,0,0,0,-9999,42,17,-9999
1986,3,2,0,0,0,-9999,58,26,-9999
1986,3,3,0,0,0,-9999,44,34,-9999
1986,3,4,0,0,0,-9999,40,31,-9999
1986,3,5,0.07,0,0,-9999,56,26,-9999
1986,3,6,0,0,0,-9999,46,32,-9999
1986,3,7,0,0,0,-9999,38,22,-9999
1986,3,8,0,0,0,-9999,48,19,-9999
1986,3,9,0,0,0,-9999,74,45,-9999
1986,3,10,0.19,0,0,-9999,73,45,-9999
1986,3,11,0,0,0,-9999,59,39,-9999
1986,3,12,1.51,0,0,-9999,65,45,-9999
1986,3,13,0.01,0,0,-9999,65,50,-9999
1986,3,14,0,0,0,-9999,56,43,-9999
1986,3,15,0,0,0,-9999,58,35,-9999
1986,3,16,0,0,0,-9999,49,31,-9999
1986,3,17,0,0,0,-9999,62,31,-9999
1986,3,18,0.7,0,0,-9999,66,45,-9999
1986,3,19,0,0,0,-9999,65,39,-9999
1986,3,20,0,0,0,-9999,40,24,-9999
1986,3,21,0,0,0,-9999,35,21,-9999
1986,3,22,0,0,0,-9999,50,21,-9999
1986,3,23,0,0,0,-9999,64,36,-9999
1986,3,24,0,0,0,-9999,67,40,-9999
1986,3,25,0,0,0,-9999,78,42,-9999
1986,3,26,0.16,0,0,-9999,72,49,-9999
1986,3,27,0,0,0,-9999,55,36,-9999
1986,3,28,0,0,0,-9999,71,32,-9999
1986,3,29,0,0,0,-9999,80,48,-9999
1986,3,30,0,0,0,-9999,83,47,-9999
1986,3,31,0,0,0,-9999,84,49,-9999
1986,4,1,0.02,0,0,-9999,80,48,-9999
1986,4,2,0,0,0,-9999,71,41,-9999
1986,4,3,0,0,0,-9999,82,50,-9999
1986,4,4,0,0,0,-9999,80,53,-9999
1986,4,5,0,0,0,-9999,73,58,-9999
1986,4,6,0,0,0,-9999,80,53,-9999
1986,4,7,0.02,0,0,-9999,83,46,-9999
1986,4,8,0.01,0,0,-9999,69,47,-9999
1986,4,9,0,0,0,-9999,60,40,-9999
1986,4,10,0,0,0,-9999,63,31,-9999
1986,4,11,0,0,0,-9999,71,42,-9999
1986,4,12,0,0,0,-9999,79,40,-9999
1986,4,13,0,0,0,-9999,78,48,-9999
1986,4,14,0.13,0,0,-9999,78,45,-9999
1986,4,15,0.03,0,0,-9999,49,37,-9999
1986,4,16,0,0,0,-9999,51,36,-9999
1986,4,17,0,0,0,-9999,55,40,-9999
1986,4,18,0,0,0,-9999,71,37,-9999
1986,4,19,0.42,0,0,-9999,71,49,-9999
1986,4,20,1.14,0,0,-9999,59,46,-9999
1986,4,21,0.31,0,0,-9999,58,41,-9999
1986,4,22,0,0,0,-9999,51,33,-9999
1986,4,23,0,0,0,-9999,62,29,-9999
1986,4,24,0,0,0,-9999,77,41,-9999
1986,4,25,0,0,0,-9999,88,53,-9999
1986,4,26,0,0,0,-9999,85,57,-9999
1986,4,27,0,0,0,-9999,86,51,-9999
1986,4,28,0.2,0,0,-9999,70,51,-9999
1986,4,29,0,0,0,-9999,79,45,-9999
1986,4,30,0.01,0,0,-9999,87,52,-9999
1986,5,1,0.03,0,0,-9999,73,52,-9999
1986,5,2,0,0,0,-9999,67,44,-9999
1986,5,3,0,0,0,-9999,66,40,-9999
1986,5,4,0,0,0,-9999,75,38,-9999
1986,5,5,0,0,0,-9999,85,47,-9999
1986,5,6,0,0,0,-9999,86,66,-9999
1986,5,7,0.06,0,0,-9999,89,65,-9999
1986,5,8,0,0,0,-9999,89,59,-9999
1986,5,9,0,0,0,-9999,84,59,-9999
1986,5,10,0,0,0,-9999,87,53,-9999
1986,5,11,0.43,0,0,-9999,77,66,-9999
1986,5,12,0.04,0,0,-9999,82,64,-9999
1986,5,13,0,0,0,-9999,86,62,-9999
1986,5,14,0.11,0,0,-9999,84,63,-9999
1986,5,15,0.4,0,0,-9999,78,63,-9999
1986,5,16,0,0,0,-9999,83,66,-9999
1986,5,17,0,0,0,-9999,85,63,-9999
1986,5,18,0.52,0,0,-9999,70,53,-9999
1986,5,19,0,0,0,-9999,66,50,-9999
1986,5,20,0,0,0,-9999,62,44,-9999
1986,5,21,0,0,0,-9999,69,42,-9999
1986,5,22,0,0,0,-9999,74,44,-9999
1986,5,23,0,0,0,-9999,69,57,-9999
1986,5,24,0.31,0,0,-9999,80,62,-9999
1986,5,25,0,0,0,-9999,74,62,-9999
1986,5,26,0.84,0,0,-9999,72,66,-9999
1986,5,27,0,0,0,-9999,79,59,-9999
1986,5,28,0.19,0,0,-9999,79,66,-9999
1986,5,29,0,0,0,-9999,83,66,-9999
1986,5,30,0,0,0,-9999,83,63,-9999
1986,5,31,0,0,0,-9999,86,63,-9999
1986,6,1,0.29,0,0,-9999,89,66,-9999
1986,6,2,0,0,0,-9999,76,59,-9999
1986,6,3,0,0,0,-9999,82,55,-9999
1986,6,4,0.15,0,0,-9999,81,67,-9999
1986,6,5,0,0,0,-9999,84,71,-9999
1986,6,6,0.29,0,0,-9999,83,71,-9999
1986,6,7,0.09,0,0,-9999,82,72,-9999
1986,6,8,0,0,0,-9999,90,67,-9999
1986,6,9,2.8,0,0,-9999,80,71,-9999
1986,6,10,0,0,0,-9999,86,72,-9999
1986,6,11,0.14,0,0,-9999,84,74,-9999
1986,6,12,0,0,0,-9999,79,64,-9999
1986,6,13,0,0,0,-9999,82,65,-9999
1986,6,14,0,0,0,-9999,85,62,-9999
1986,6,15,0,0,0,-9999,87,66,-9999
1986,6,16,0,0,0,-9999,91,71,-9999
1986,6,17,0,0,0,-9999,81,62,-9999
1986,6,18,0,0,0,-9999,83,56,-9999
1986,6,19,0,0,0,-9999,89,58,-9999
1986,6,20,0,0,0,-9999,95,63,-9999
1986,6,21,0,0,0,-9999,97,70,-9999
1986,6,22,0,0,0,-9999,96,71,-9999
1986,6,23,0,0,0,-9999,90,73,-9999
1986,6,24,0,0,0,-9999,87,64,-9999
1986,6,25,0,0,0,-9999,83,54,-9999
1986,6,26,0,0,0,-9999,92,55,-9999
1986,6,27,0,0,0,-9999,95,76,-9999
1986,6,28,0,0,0,-9999,88,75,-9999
1986,6,29,0,0,0,-9999,94,70,-9999
1986,6,30,0.01,0,0,-9999,95,72,-9999
1986,7,1,1.62,0,0,-9999,88,71,-9999
1986,7,2,0,0,0,-9999,81,66,-9999
1986,7,3,0,0,0,-9999,82,61,-9999
1986,7,4,0,0,0,-9999,87,61,-9999
